title,date,category,link
Attorney General James Announces Sentencing of Former Not-For-Profit Executive for Stealing Hundreds of Thousands From Medicaid,2022-12-21,Attorney General James Announces Sentencing of Former Not-For-Profit Executive for Stealing Hundreds of Thousands From Medicaid,https://oig.hhs.gov/fraud/enforcement/attorney-general-james-announces-sentencing-of-former-not-for-profit-executive-for-stealing-hundreds-of-thousands-from-medicaid/
Attorney General James Secures Over $2 Million in Medicaid Settlement from Western New York Doctor to Resolve Findings of Illegal Billing,2022-12-22,Attorney General James Secures Over $2 Million in Medicaid Settlement from Western New York Doctor to Resolve Findings of Illegal Billing,https://oig.hhs.gov/fraud/enforcement/attorney-general-james-secures-over-2-million-in-medicaid-settlement-from-western-new-york-doctor-to-resolve-findings-of-illegal-billing/
"Podiatrist Pays $90,000 To Settle False Billing Allegations",2023-01-03,"Podiatrist Pays $90,000 To Settle False Billing Allegations",https://oig.hhs.gov/fraud/enforcement/podiatrist-pays-90000-to-settle-false-billing-allegations/
"Jet Medical And Related Companies Agree To Pay More Than $700,000 To Resolve Medical Device Allegations",2023-01-04,"Jet Medical And Related Companies Agree To Pay More Than $700,000 To Resolve Medical Device Allegations",https://oig.hhs.gov/fraud/enforcement/jet-medical-and-related-companies-agree-to-pay-more-than-700000-to-resolve-medical-device-allegations/
"Mantey Heights Rehabilitation & Care Center Agreed to Pay $540,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims that Were Falsely Signed by an Individual who Lacked Proper Credentials",2023-01-05,"Mantey Heights Rehabilitation & Care Center Agreed to Pay $540,000 for Allegedly Violating the Civil Monetary Penalties Law by Submitting Claims that Were Falsely Signed by an Individual who Lacked Proper Credentials",https://oig.hhs.gov/fraud/enforcement/mantey-heights-rehabilitation-care-center-agreed-to-pay-540000-for-allegedly-violating-the-civil-monetary-penalties-law-by-submitting-claims-that-were-submitted-by-an-individual-that-lacked-proper-credentials/
Long Island Medical Doctor Sentenced To 30 Months In Prison For Medicare Billing Fraud Scheme,2023-01-05,Long Island Medical Doctor Sentenced To 30 Months In Prison For Medicare Billing Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/long-island-medical-doctor-sentenced-to-30-months-in-prison-for-medicare-billing-fraud-scheme/
Laboratory Owners And Executives Charged In Health Care Kickback Scheme,2023-01-06,Laboratory Owners And Executives Charged In Health Care Kickback Scheme,https://oig.hhs.gov/fraud/enforcement/laboratory-owners-and-executives-charged-in-health-care-kickback-scheme/
"Attorney General Moody Announces Arrest Of Guardian Who Stole More Than $12,000 From Disabled Adult",2023-01-06,"Attorney General Moody Announces Arrest Of Guardian Who Stole More Than $12,000 From Disabled Adult",https://oig.hhs.gov/fraud/enforcement/attorney-general-moody-announces-arrest-of-guardian-who-stole-more-than-12000-from-disabled-adult/
Investigation Leads To TennCare Fraud Charge For Tipton County Woman,2023-01-06,Investigation Leads To TennCare Fraud Charge For Tipton County Woman,https://oig.hhs.gov/fraud/enforcement/investigation-leads-to-tenncare-fraud-charge-for-tipton-county-woman/
Attorney General James Announces Sentencing Of Former Nursing Home Employee For Raping A Resident,2023-01-06,Attorney General James Announces Sentencing Of Former Nursing Home Employee For Raping A Resident,https://oig.hhs.gov/fraud/enforcement/attorney-general-james-announces-sentencing-of-former-nursing-home-employee-for-raping-a-resident/
Three Women Charged In Medicaid Fraud Scheme After Claiming Imprisoned Woman Provided Healthcare Services,2023-01-09,Three Women Charged In Medicaid Fraud Scheme After Claiming Imprisoned Woman Provided Healthcare Services,https://oig.hhs.gov/fraud/enforcement/three-women-charged-in-medicaid-fraud-scheme-after-claiming-imprisoned-woman-provided-healthcare-services/
"Windsong Radiology Group Agreed to Pay $66,000 for Allegedly Violating the Civil Monetary Penalties Law by Paying Remuneration in the Form of Free Scheduling Activities",2023-01-09,"Windsong Radiology Group Agreed to Pay $66,000 for Allegedly Violating the Civil Monetary Penalties Law by Paying Remuneration in the Form of Free Scheduling Activities",https://oig.hhs.gov/fraud/enforcement/windsong-radiology-group-agreed-to-pay-66000-for-allegedly-violating-the-civil-monetary-penalties-law-by-paying-remuneration-in-the-form-of-free-scheduling-activities/
"HH Medstar Health Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-01-09,"HH Medstar Health Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/hh-medstar-health-agreed-to-pay-20000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
"Conyers Doctor Pays $1,850,000 To Resolve Allegations That She Performed And Billed For Medically Unnecessary Cataract Surgeries And Diagnostic Tests",2023-01-09,"Conyers Doctor Pays $1,850,000 To Resolve Allegations That She Performed And Billed For Medically Unnecessary Cataract Surgeries And Diagnostic Tests",https://oig.hhs.gov/fraud/enforcement/conyers-doctor-pays-1850000-to-resolve-allegations-that-she-performed-and-billed-for-medically-unnecessary-cataract-surgeries-and-diagnostic-tests/
"Dignity Health Medical Group Agreed to Pay $338,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-01-09,"Dignity Health Medical Group Agreed to Pay $338,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/dignity-health-medical-group-agreed-to-pay-338000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
Attorney General Bonta Secures Preliminary Injunction Against Chain Of Skilled Nursing Facilities For Violations Of Federal And State Staffing And Discharge Laws,2023-01-10,Attorney General Bonta Secures Preliminary Injunction Against Chain Of Skilled Nursing Facilities For Violations Of Federal And State Staffing And Discharge Laws,https://oig.hhs.gov/fraud/enforcement/attorney-general-bonta-secures-preliminary-injunction-against-chain-of-skilled-nursing-facilities-for-violations-of-federal-and-state-staffing-and-discharge-laws/
Former Co-Owner And Sales Manager Of Defunct Medical Testing Lab Sentenced To Prison,2023-01-10,Former Co-Owner And Sales Manager Of Defunct Medical Testing Lab Sentenced To Prison,https://oig.hhs.gov/fraud/enforcement/former-co-owner-and-sales-manager-of-defunct-medical-testing-lab-sentenced-to-prison/
Attorney General Josh Stein Wins Conviction In $11 Million Medicaid Fraud Scheme,2023-01-11,Attorney General Josh Stein Wins Conviction In $11 Million Medicaid Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/attorney-general-josh-stein-wins-conviction-in-11-million-medicaid-fraud-scheme/
Former Doctor Convicted Of Illegal Distribution of Controlled Substances,2023-01-11,Former Doctor Convicted Of Illegal Distribution of Controlled Substances,https://oig.hhs.gov/fraud/enforcement/former-doctor-convicted-of-illegal-distribution-of-controlled-substances/
Five Defendants Arrested For Stealing Millions From Government-Funded Childcare Programs For Low Income Families,2023-01-11,Five Defendants Arrested For Stealing Millions From Government-Funded Childcare Programs For Low Income Families,https://oig.hhs.gov/fraud/enforcement/five-defendants-arrested-for-stealing-millions-from-government-funded-childcare-programs-for-low-income-families/
Mitias to Pay $1.87 Million to Settle False Claims Act Allegations of Medicare and Medicaid Overbilling,2023-01-12,Mitias to Pay $1.87 Million to Settle False Claims Act Allegations of Medicare and Medicaid Overbilling,https://oig.hhs.gov/fraud/enforcement/mitias-to-pay-187-million-to-settle-false-claims-act-allegations-of-medicare-and-medicaid-overbilling/
"TennCare Fraud Investigation Leads To Indictment, Arrest Of A Memphis Woman",2023-01-12,"TennCare Fraud Investigation Leads To Indictment, Arrest Of A Memphis Woman",https://oig.hhs.gov/fraud/enforcement/tenncare-fraud-investigation-leads-to-indictment-arrest-of-a-memphis-woman/
"Attorney General Alan Wilson Announces Arrest Of Seneca Woman For Fraud, Exploitation Of Vulnerable Adult",2023-01-13,"Attorney General Alan Wilson Announces Arrest Of Seneca Woman For Fraud, Exploitation Of Vulnerable Adult",https://oig.hhs.gov/fraud/enforcement/attorney-general-alan-wilson-announces-arrest-of-seneca-woman-for-fraud-exploitation-of-vulnerable-adult/
Alabama Medical Billing Company Pays $153K To Resolve False Claims Allegations,2023-01-13,Alabama Medical Billing Company Pays $153K To Resolve False Claims Allegations,https://oig.hhs.gov/fraud/enforcement/alabama-medical-billing-company-pays-153k-to-resolve-false-claims-allegations/
Attorney General Ford Announces Sentencing Of Las Vegas Medicaid Provider Dr. Matthew Okeke And His Company,2023-01-17,Attorney General Ford Announces Sentencing Of Las Vegas Medicaid Provider Dr. Matthew Okeke And His Company,https://oig.hhs.gov/fraud/enforcement/attorney-general-ford-announces-sentencing-of-las-vegas-medicaid-provider-dr-matthew-okeke-and-his-company/
Attorney General’s Office Secures Conviction In Medicaid Fraud Case,2023-01-17,Attorney General’s Office Secures Conviction In Medicaid Fraud Case,https://oig.hhs.gov/fraud/enforcement/attorney-generals-office-secures-conviction-in-medicaid-fraud-case/
Woman Convicted For Billing Claims As Part Of $65 Million Pharmaceutical “Coupon” Fraud,2023-01-17,Woman Convicted For Billing Claims As Part Of $65 Million Pharmaceutical “Coupon” Fraud,https://oig.hhs.gov/fraud/enforcement/woman-convicted-for-billing-claims-as-part-of-65-million-pharmaceutical-coupon-fraud/
"Physician Convicted For Misappropriating Approximately $250,000 From COVID-19 Relief Programs",2023-01-17,"Physician Convicted For Misappropriating Approximately $250,000 From COVID-19 Relief Programs",https://oig.hhs.gov/fraud/enforcement/physician-convicted-for-misappropriating-approximately-250000-from-covid-19-relief-programs/
Doctor Sentenced For Role In Illegally Distributing 6.6 Million Opioid Pills And Submitting $250 Million In False Billings,2023-01-18,Doctor Sentenced For Role In Illegally Distributing 6.6 Million Opioid Pills And Submitting $250 Million In False Billings,https://oig.hhs.gov/fraud/enforcement/doctor-sentenced-for-role-in-illegally-distributing-66-million-opioid-pills-and-submitting-250-million-in-false-billings/
Evansdale Nurse Sentenced To Federal Prison For Stealing Pain Medication From Elderly Nursing Home Resident In Waterloo,2023-01-18,Evansdale Nurse Sentenced To Federal Prison For Stealing Pain Medication From Elderly Nursing Home Resident In Waterloo,https://oig.hhs.gov/fraud/enforcement/evansdale-nurse-sentenced-to-federal-prison-for-stealing-pain-medication-from-elderly-nursing-home-resident-in-waterloo/
Utah Doctor And Co-Defendants Charged For Running A COVID-19 Vaccine Scheme To Defraud The Government And CDC,2023-01-18,Utah Doctor And Co-Defendants Charged For Running A COVID-19 Vaccine Scheme To Defraud The Government And CDC,https://oig.hhs.gov/fraud/enforcement/utah-doctor-and-co-defendants-charged-for-running-a-covid-19-vaccine-scheme-to-defraud-the-government-and-cdc/
"Caring 4 You Home Care Services Agreed to Pay $43,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-01-18,"Caring 4 You Home Care Services Agreed to Pay $43,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/caring-4-you-home-care-services-agreed-to-pay-43000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
Former Louisiana Health Clinic CEO Sentenced To 82 Months In Federal Prison For Medicaid Fraud Scheme,2023-01-19,Former Louisiana Health Clinic CEO Sentenced To 82 Months In Federal Prison For Medicaid Fraud Scheme,https://oig.hhs.gov/fraud/enforcement/former-louisiana-health-clinic-ceo-sentenced-to-82-months-in-federal-prison-for-medicaid-fraud-scheme/
Former Certified Nurse Practitioner Sentenced To 2 Years In Prison For Drug Diversion And Health Care Fraud,2023-01-19,Former Certified Nurse Practitioner Sentenced To 2 Years In Prison For Drug Diversion And Health Care Fraud,https://oig.hhs.gov/fraud/enforcement/former-certified-nurse-practitioner-sentenced-to-2-years-in-prison-for-drug-diversion-and-health-care-fraud/
Man Pleads Guilty To Committing Multi-Million-Dollar Fraud Against Medicare By Selling Bogus Orders For Medical Equipment,2023-01-19,Man Pleads Guilty To Committing Multi-Million-Dollar Fraud Against Medicare By Selling Bogus Orders For Medical Equipment,https://oig.hhs.gov/fraud/enforcement/man-pleads-guilty-to-committing-multi-million-dollar-fraud-against-medicare-by-selling-bogus-orders-for-medical-equipment/
"Mercy Medical Center Mt. Shasta Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",2023-01-20,"Mercy Medical Center Mt. Shasta Agreed to Pay $20,000 for Allegedly Violating the Civil Monetary Penalties Law by Employing an Excluded Individual",https://oig.hhs.gov/fraud/enforcement/mercy-medical-center-mt-shasta-agreed-to-pay-20000-for-allegedly-violating-the-civil-monetary-penalties-law-by-employing-an-excluded-individual/
